symbol,date,entry_price,return_90d,return_180d,sp500_90d,sp500_180d,msci_90d,msci_180d,rsi,adx
ORNAV.HE,2022-12-16,51.2000007629395,-0.146484372817213,-0.26953123108251,0.0823183358263727,0.155431998203719,0.0962753234707679,0.135627346482257,62.9269244752287,32.7549189441194
ORNAV.HE,2023-01-04,52.2000007629395,-0.211685806045155,-0.303639886152481,0.073530242022993,0.12122858248111,0.0843242359075032,0.0998456946793404,58.3209449224866,28.6742517614615
ORNAV.HE,2023-01-05,53,-0.228301858002285,-0.312264136548312,0.0792520671589612,0.139003658038241,0.0877112719752389,0.11489715697837,62.40636141889,28.5901358174797
ORNAV.HE,2024-07-24,40.4000015258789,0.115098948899866,0.177970256315543,0.11152303576091,-0.0117502291097191,0.0944780551909473,-0.00210553261963972,55.1164495010804,29.9196110545316
ORNAV.HE,2024-07-30,41.4500007629395,0.0711701015353673,0.181061542339596,0.117479440361443,-0.0282794894730286,0.101652405083121,-0.00670462866457388,63.761727267484,31.1591273706203
ORNAV.HE,2024-08-06,42.3499984741211,0.0129870855153372,0.273671796226161,0.154812138118326,0.0544233883152911,0.139531599504563,0.07964171121901,62.5679376267906,33.648353215767
ORNAV.HE,2025-03-28,54.2000007629395,0.199261975738666,0.101476013331733,0.136009358022672,0.22139099097838,0.127354791986222,0.21834110778326,51.3383949707988,37.3563345362014
LI.PA,2022-02-25,25.9899997711182,-0.313582135063622,-0.207387435056393,-0.109935752201923,-0.089338939123449,-0.128272668034858,-0.0978608098314932,64.8978844995168,24.8089247577511
LI.PA,2025-04-03,31.2600002288818,0.108125372233483,0.0678183244949141,0.198287054383372,0.266464309455792,0.185392539246515,0.248853481253444,63.3447102474124,25.5950425711195
CTPNV.AS,2023-12-11,15,0.0800000508626302,0.153333282470703,0.0839730015252319,0.20974204788398,0.0703190679793713,0.181979772701708,61.6334338412644,27.7273132148651
CTPNV.AS,2023-12-15,15.2399997711182,0.0643044328710266,0.0958005914533008,0.0806854617548592,0.166176870306276,0.0670709079818097,0.138234224441239,63.7870334695231,25.9294563722663
CTPNV.AS,2024-01-10,15.0200004577637,0.121171746961132,0.0838881618163038,0.109686453517203,0.199588098042302,0.105021431573757,0.179101053663999,52.0348431831279,20.6539144958072
CTPNV.AS,2024-01-18,15.6400003433228,0.0485933029747016,0.0664961597841038,0.10983197950439,0.202916140905788,0.106540615031309,0.182154981760988,64.4739335317717,20.5557883879714
CTPNV.AS,2024-04-04,16.4599990844727,-0.0121505994359068,-0.0692587760058773,0.0558011460623294,0.139856373190649,0.0359802881755754,0.0903724549160697,64.4429213533013,25.4540908203321
LPP.WA,2019-11-21,8600,-0.369767441860465,-0.202906976744186,-0.18580077249235,0.074157220286184,-0.20716296369764,0.0309074534574654,60.6195053200223,33.0901281013662
LPP.WA,2019-11-22,8725,-0.401719197707736,-0.209169054441261,-0.19986564883387,0.0868279341161222,-0.220902410211321,0.0455350115828152,64.4494017644295,33.5698379616719
LPP.WA,2019-12-02,8695,-0.407705577918344,-0.182288671650374,-0.113119758088417,0.0838120957673313,-0.143837770271198,0.0432656886811923,60.7214875931897,34.4513910919864
LPP.WA,2019-12-17,8885,-0.375914462577378,-0.190770962296005,-0.103094146611319,0.0822359883278189,-0.128976101195881,0.0416283096508918,62.9585208208011,31.8154404803793
LPP.WA,2020-11-25,7070,0.216407355021216,0.954738330975955,0.128805816569075,0.234198912144349,0.118822766303608,0.203997503361599,56.2491196575311,23.6628874951554
LPP.WA,2021-02-25,7955,0.722187303582652,0.759899434318039,0.134278998305194,0.213449276973757,0.104870916896795,0.167446699208964,51.9074581078409,22.0603243718098
LPP.WA,2021-03-09,7925,0.669400630914827,0.587381703470031,0.116559725263047,0.208363440592241,0.0904007768253831,0.160502285307457,51.7839905263537,21.9533692508343
LPP.WA,2021-04-08,8615,0.584445734184562,0.996517701683111,0.0933668962617584,0.146293697393065,0.0761288915664398,0.0941572204220444,58.3345473371172,36.3673914456976
LPP.WA,2023-11-30,14880,0.0611559139784946,-0.00268817204301075,0.138197881014498,0.225342693750218,0.120832701431422,0.189544541024266,58.5691310098313,22.4954241088391
LPP.WA,2024-01-10,15860,0.0970996216897856,-0.0126103404791929,0.109686453517203,0.199588098042302,0.105021431573757,0.179101053663999,52.9800215798496,23.5340210425733
LPP.WA,2024-03-12,18000,-0.095,-0.13,0.0751922383276914,0.163539266567179,0.0531573094138285,0.117979875367374,62.3650149875505,26.2345898338471
LPP.WA,2024-05-31,17340,-0.0818915801614764,0.041522491349481,0.0974948974588142,0.159167920328191,0.0767962848604566,0.12353303939754,58.3118528825622,22.7672103155343
LPP.WA,2024-06-12,17760,-0.100225225225225,-0.0230855855855856,0.0798649357171944,0.0658768041019363,0.0704541149379431,0.0653635020914162,60.9034501618572,21.4248406708261
BAB.L,2021-09-09,340.5,0.00910427636862151,-0.0243758819176762,0.0186567679141496,-0.0969090993852908,-0.00932945814399696,-0.118097695140404,51.7072253977731,27.7328376905163
BAB.L,2023-08-31,386.399993896484,0.132505209668165,0.367753644793234,0.061182526965816,0.17757987488312,0.0567223950351274,0.167700893737766,60.5111844849586,23.1360373165862
FHZN.SW,2017-02-01,196.199996948242,0.206931736671871,0.0932721882589294,0.065732201768077,0.123581388828169,0.0794790474045608,0.137294020791419,59.3907856408159,41.9388264295691
FHZN.SW,2017-05-19,228.5,-0.0595186262735914,-0.0284463894967177,0.0526130416215728,0.131589187136861,0.0470720994486717,0.105256594963628,62.7678564294228,41.0209731310179
FHZN.SW,2021-03-12,166.5,-0.132732769390484,-0.0198198381486956,0.105329452762925,0.165159487840487,0.0819574994086267,0.117602229429089,62.1209298387588,32.3254913051918
FHZN.SW,2021-05-12,165.399993896484,-0.0580410592441419,0.0374849603133089,0.0725294209687991,0.0648454664560216,0.0589209116381732,0.0241642327609393,58.6739281858155,25.1574199965089
FHZN.SW,2023-02-27,168.600006103516,0.0788848594987769,0.0688018411909457,0.104642162727515,0.107806113018281,0.0744141490976887,0.0745015442252035,56.8393537861309,23.383499893479
FHZN.SW,2023-02-28,170.5,0.0762463343108504,0.0703812316715543,0.110670854657935,0.132375428106252,0.0813300260576146,0.100719384009745,60.56976989911,22.9156152409058
FHZN.SW,2023-03-08,171.699996948242,0.0547467054300939,0.0710541477290754,0.141024188147308,0.141435043008578,0.11583077717011,0.109725265273678,61.4692168691136,20.5845037240029
ACKB.BR,2018-06-14,152.100006103516,-0.0775805560699781,-0.0887573928880202,-0.00956341532773441,0.00257320318653578,-0.0444051330749132,-0.0313707762751025,57.8433481138185,20.7004968709213
ACKB.BR,2021-02-05,129.800003051758,0.0477657688942421,0.155624009809826,0.0866696280558798,0.169307587672112,0.0820998379180393,0.14234086901301,58.2512567620955,23.49261650346
ACKB.BR,2021-03-05,132.899993896484,0.0820166264549526,0.151241587860203,0.138565378793088,0.224522015130855,0.116036423212616,0.18400693270231,61.1664652031556,21.3933192111108
ACKB.BR,2021-08-30,149.100006103516,0.135479517916438,0.109322515933716,0.0369325502357853,-0.0971429316907174,0.00983212100858956,-0.121691149740859,62.1243617962235,22.890759595387
ACKB.BR,2023-02-09,162,-0.0679012345679012,-0.145061728395062,0.0696287985804851,0.00878846433602842,0.0521315184317277,-0.0154939014151867,55.6132985326664,22.4057146253279
KCR.HE,2022-12-20,28.4500007629395,0.287170402455244,0.113532494046324,0.0779669228758357,0.174229730672451,0.0883596949392689,0.15014705664685,55.308598836551,32.9792898221998
KCR.HE,2022-12-21,28.7900009155273,0.284473718869938,0.0941298714239036,0.0547410974003043,0.150436765749155,0.0689279732167156,0.128967902641012,58.3968799911071,32.3039247486259
