Strategy,Instrument,Symbol,Params,Param_period,Param_lower,Param_upper,Param_exit_mid,Param_atr_period,Param_sl_atr_mult,Param_tp_atr_mult,Cost_bps_side,Execution,Bars_per_Year,Bars_IS,Bars_OS,IS_Sharpe,IS_Sortino,IS_ProfitFactor,IS_Trades,OS_Sharpe,OS_Sortino,OS_Calmar,OS_CAGR,OS_MaxDD,OS_TotalReturn,OS_WinRate,OS_ProfitFactor,OS_Trades,OS_Exposure,Worst_Year_Ret,Yearly_Breakdown,Error,F1_OS_MaxDD_above_neg15,F2_OS_PF_gt_1.2,F3_OS_Sortino_gt_1.0,F4_OS_Calmar_gt_0.5,F5_IS_PF_gt_1.0,F6_OS_WinRate_band,F7_AllYearsProfitable,Active_Filters,PASSED_ALL,Param_entry_z,Param_exit_z,Param_ema_period,Param_mult,Param_cmo_period,Param_cmo_threshold,Param_vhf_period,Param_vhf_threshold,Param_stc_fast,Param_stc_slow,Param_stc_cycle,Param_stc_entry_long,Param_stc_entry_short,Param_lookback,Param_exit_n,Param_tenkan_n,Param_kijun_n,Param_senkou_b_n,Param_displacement,Param_cloud_filter,Param_fast,Param_slow,Param_min_session_bar,Param_flat_overnight,Param_signal,Param_trend_len,Param_session_start_h,Param_session_end_h,Param_or_bars,Param_last_entry_h,Param_bb_mult,Param_kc_mult,Param_ema_len,Param_rsi_len,Param_rsi_buy,Param_rsi_sell,Param_prev_close_h,Param_sess_start_h,Param_sess_start_m,Param_exit_h,Param_exit_m,Param_gap_thresh,Param_direction,Param_st_period,Param_st_mult,Param_or_candles,Param_gap_atr_mult,Param_atr_n,Param_adx_filter,Param_vol_lookback,Param_vol_threshold,Param_kc_length,Param_ma_fast_len,Param_ma_slow_len,Param_min_range,Param_breakout_window,Param_min_kc_dist_pct,Param_rsi_length,Param_div_lookback,Param_max_dtd_pct,Param_threshold,Param_exit_level
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.5, direction=LongOnly, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,,14,1.5,3.0,4.01,next_open,72576,171774,73618,-3.459,-0.55,0.633,272,-2.69,-0.521,-0.94,-0.2158,-0.2296,-0.2185,0.2809,0.674,178,0.04,-0.1505,2023:-12.2% 2024:-7.3% 2025:-12.9% 2026:-15.1%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.5,LongOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.5, direction=LongOnly, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,,14,2.5,2.0,4.01,next_open,72576,171774,73618,-2.248,-0.38,0.815,272,-2.407,-0.453,-0.892,-0.1958,-0.2195,-0.1983,0.5112,0.73,178,0.039,-0.1458,2023:-10.5% 2024:-3.4% 2025:-9.4% 2026:-14.6%,,False,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.5,LongOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.5, direction=LongOnly, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,,14,2.5,3.0,4.01,next_open,72576,171774,73618,-2.117,-0.403,0.784,272,-2.782,-0.63,-0.96,-0.2656,-0.2767,-0.2689,0.3876,0.659,178,0.058,-0.2056,2023:-9.8% 2024:-4.1% 2025:-14.5% 2026:-20.6%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.5,LongOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.5, direction=ShortOnly, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,,10,1.5,2.0,4.01,next_open,72576,171774,73618,-4.29,-0.604,0.624,303,0.419,0.053,0.619,0.0187,-0.0302,0.019,0.5714,1.409,91,0.012,-0.1042,2023:-10.4% 2024:-9.7% 2025:-8.2% 2026:+2.3%,,True,True,False,True,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.5,ShortOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.5, direction=ShortOnly, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,,10,1.5,3.0,4.01,next_open,72576,171774,73618,-3.688,-0.591,0.636,303,-0.513,-0.072,-0.421,-0.0281,-0.0668,-0.0285,0.4066,1.043,91,0.017,-0.1251,2023:-12.5% 2024:-11.3% 2025:-7.1% 2026:-1.8%,,True,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.5,ShortOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.5, direction=ShortOnly, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,,10,2.5,2.0,4.01,next_open,72576,171774,73618,-3.634,-0.627,0.651,303,-0.231,-0.028,-0.225,-0.0195,-0.0865,-0.0198,0.6923,1.082,91,0.02,-0.1224,2023:-11.3% 2024:-12.2% 2025:-5.5% 2026:-2.7%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.5,ShortOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.5, direction=ShortOnly, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,,10,2.5,3.0,4.01,next_open,72576,171774,73618,-2.764,-0.552,0.73,303,-0.475,-0.069,-0.398,-0.0438,-0.1102,-0.0444,0.5824,0.97,91,0.028,-0.149,2023:-14.9% 2024:-10.9% 2025:-0.3% 2026:-6.5%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.5,ShortOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.5, direction=ShortOnly, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,,14,1.5,2.0,4.01,next_open,72576,171774,73618,-4.385,-0.623,0.603,303,0.116,0.015,0.172,0.0052,-0.0302,0.0053,0.5495,1.295,91,0.012,-0.1108,2023:-10.4% 2024:-11.1% 2025:-7.7% 2026:+0.8%,,True,True,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.5,ShortOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.5, direction=ShortOnly, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,,14,1.5,3.0,4.01,next_open,72576,171774,73618,-3.705,-0.596,0.629,303,-0.568,-0.081,-0.447,-0.0315,-0.0704,-0.0319,0.4066,1.025,91,0.017,-0.1258,2023:-12.6% 2024:-11.1% 2025:-7.6% 2026:-2.1%,,True,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.5,ShortOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.5, direction=ShortOnly, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,,14,2.5,2.0,4.01,next_open,72576,171774,73618,-3.848,-0.667,0.619,303,-0.459,-0.056,-0.442,-0.0383,-0.0865,-0.0388,0.6593,0.995,91,0.02,-0.136,2023:-11.7% 2024:-13.6% 2025:-6.0% 2026:-4.4%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.5,ShortOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.5, direction=ShortOnly, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,,14,2.5,3.0,4.01,next_open,72576,171774,73618,-2.912,-0.582,0.703,303,-0.582,-0.084,-0.469,-0.0535,-0.114,-0.0542,0.5714,0.935,91,0.028,-0.1442,2023:-14.4% 2024:-11.6% 2025:-2.8% 2026:-6.9%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.5,ShortOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=8, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=0.3, direction=Both, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,,10,1.5,2.0,4.01,next_open,72576,171774,73618,-5.15,-0.976,0.659,575,-2.352,-0.433,-0.923,-0.2227,-0.2414,-0.2255,0.4349,0.781,269,0.037,-0.1983,2023:-18.9% 2024:-19.8% 2025:-18.6% 2026:-13.4%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,8.0,0.0,15.0,0.0,0.3,Both,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=8, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=0.3, direction=Both, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,,10,1.5,3.0,4.01,next_open,72576,171774,73618,-4.813,-1.081,0.644,575,-1.363,-0.307,-0.835,-0.1524,-0.1825,-0.1544,0.368,0.924,269,0.055,-0.2499,2023:-19.7% 2024:-25.0% 2025:-15.7% 2026:-7.8%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,8.0,0.0,15.0,0.0,0.3,Both,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=8, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=0.3, direction=Both, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,,10,2.5,2.0,4.01,next_open,72576,171774,73618,-3.987,-0.977,0.71,575,-3.115,-0.705,-0.939,-0.3173,-0.3378,-0.321,0.539,0.684,269,0.06,-0.2305,2023:-22.3% 2024:-15.7% 2025:-23.0% 2026:-20.7%,,False,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,8.0,0.0,15.0,0.0,0.3,Both,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=8, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=0.3, direction=Both, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,,10,2.5,3.0,4.01,next_open,72576,171774,73618,-3.705,-1.073,0.713,575,-2.313,-0.638,-0.872,-0.2772,-0.3178,-0.2805,0.461,0.783,269,0.087,-0.237,2023:-23.7% 2024:-21.5% 2025:-18.1% 2026:-18.9%,,False,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,8.0,0.0,15.0,0.0,0.3,Both,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=8, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=0.3, direction=Both, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,,14,1.5,2.0,4.01,next_open,72576,171774,73618,-5.19,-0.975,0.66,575,-2.366,-0.442,-0.934,-0.2259,-0.242,-0.2288,0.4238,0.778,269,0.038,-0.1953,2023:-18.5% 2024:-19.5% 2025:-18.9% 2026:-13.7%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,8.0,0.0,15.0,0.0,0.3,Both,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=8, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=0.3, direction=Both, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,,14,1.5,3.0,4.01,next_open,72576,171774,73618,-4.838,-1.076,0.642,575,-1.658,-0.374,-0.88,-0.1831,-0.208,-0.1854,0.3532,0.875,269,0.056,-0.2411,2023:-19.6% 2024:-24.1% 2025:-16.3% 2026:-11.1%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,8.0,0.0,15.0,0.0,0.3,Both,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=8, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=0.3, direction=Both, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,,14,2.5,2.0,4.01,next_open,72576,171774,73618,-3.797,-0.92,0.737,575,-2.836,-0.656,-0.93,-0.2947,-0.3168,-0.2982,0.539,0.717,269,0.062,-0.2241,2023:-20.6% 2024:-15.0% 2025:-22.4% 2026:-18.1%,,False,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,8.0,0.0,15.0,0.0,0.3,Both,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=8, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=0.3, direction=Both, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,,14,2.5,3.0,4.01,next_open,72576,171774,73618,-3.496,-1.004,0.738,575,-2.104,-0.588,-0.887,-0.2581,-0.2909,-0.2613,0.4572,0.807,269,0.088,-0.213,2023:-21.3% 2024:-20.0% 2025:-17.7% 2026:-17.6%,,False,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,8.0,0.0,15.0,0.0,0.3,Both,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=8, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=0.3, direction=LongOnly, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,,10,1.5,2.0,4.01,next_open,72576,171774,73618,-2.948,-0.386,0.763,274,-2.172,-0.352,-0.832,-0.1358,-0.1631,-0.1376,0.4286,0.827,182,0.023,-0.0951,2023:-8.5% 2024:-8.7% 2025:-9.5% 2026:-6.4%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,8.0,0.0,15.0,0.0,0.3,LongOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=8, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=0.3, direction=LongOnly, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,,10,1.5,3.0,4.01,next_open,72576,171774,73618,-2.667,-0.421,0.741,274,-1.162,-0.232,-0.703,-0.0921,-0.1309,-0.0933,0.3571,0.955,182,0.035,-0.1131,2023:-9.4% 2024:-11.3% 2025:-6.3% 2026:-4.0%,,True,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,8.0,0.0,15.0,0.0,0.3,LongOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=8, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=0.3, direction=LongOnly, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,,10,2.5,2.0,4.01,next_open,72576,171774,73618,-1.828,-0.315,0.871,274,-3.139,-0.595,-0.9,-0.2314,-0.257,-0.2343,0.533,0.671,182,0.037,-0.141,2023:-9.9% 2024:-3.9% 2025:-14.1% 2026:-12.7%,,False,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,8.0,0.0,15.0,0.0,0.3,LongOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=8, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=0.3, direction=LongOnly, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,,10,2.5,3.0,4.01,next_open,72576,171774,73618,-1.521,-0.314,0.886,274,-2.548,-0.595,-0.847,-0.2307,-0.2723,-0.2336,0.4341,0.728,182,0.056,-0.1445,2023:-11.1% 2024:-4.9% 2025:-10.6% 2026:-14.5%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,8.0,0.0,15.0,0.0,0.3,LongOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=8, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=0.3, direction=LongOnly, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,,14,1.5,2.0,4.01,next_open,72576,171774,73618,-2.847,-0.373,0.784,274,-2.231,-0.37,-0.862,-0.1421,-0.1648,-0.144,0.4121,0.814,182,0.024,-0.0937,2023:-8.8% 2024:-8.0% 2025:-9.4% 2026:-7.0%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,8.0,0.0,15.0,0.0,0.3,LongOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=8, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=0.3, direction=LongOnly, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,,14,1.5,3.0,4.01,next_open,72576,171774,73618,-2.75,-0.431,0.726,274,-1.62,-0.327,-0.765,-0.127,-0.1661,-0.1287,0.3352,0.874,182,0.037,-0.11,2023:-9.7% 2024:-11.0% 2025:-7.7% 2026:-6.8%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,8.0,0.0,15.0,0.0,0.3,LongOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=8, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=0.3, direction=LongOnly, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,,14,2.5,2.0,4.01,next_open,72576,171774,73618,-1.619,-0.277,0.922,274,-2.762,-0.543,-0.88,-0.2081,-0.2365,-0.2107,0.533,0.716,182,0.039,-0.1357,2023:-9.1% 2024:-3.4% 2025:-13.6% 2026:-9.9%,,False,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,8.0,0.0,15.0,0.0,0.3,LongOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=8, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=0.3, direction=LongOnly, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,,14,2.5,3.0,4.01,next_open,72576,171774,73618,-1.341,-0.275,0.925,274,-2.248,-0.539,-0.828,-0.2097,-0.2533,-0.2124,0.4286,0.762,182,0.058,-0.1195,2023:-9.3% 2024:-4.5% 2025:-11.0% 2026:-11.9%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,8.0,0.0,15.0,0.0,0.3,LongOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=8, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=0.3, direction=ShortOnly, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,,10,1.5,2.0,4.01,next_open,72576,171774,73618,-4.266,-0.585,0.584,301,-1.271,-0.135,-0.975,-0.1006,-0.1032,-0.102,0.4483,0.705,87,0.014,-0.122,2023:-11.4% 2024:-12.2% 2025:-10.0% 2026:-7.4%,,True,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,8.0,0.0,15.0,0.0,0.3,ShortOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=8, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=0.3, direction=ShortOnly, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,,10,1.5,3.0,4.01,next_open,72576,171774,73618,-4.106,-0.655,0.568,301,-0.778,-0.097,-0.779,-0.0664,-0.0853,-0.0674,0.3908,0.867,87,0.02,-0.1543,2023:-11.4% 2024:-15.4% 2025:-10.0% 2026:-3.9%,,True,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,8.0,0.0,15.0,0.0,0.3,ShortOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=8, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=0.3, direction=ShortOnly, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,,10,2.5,2.0,4.01,next_open,72576,171774,73618,-3.742,-0.653,0.6,301,-1.326,-0.176,-0.967,-0.1117,-0.1155,-0.1132,0.5517,0.711,87,0.023,-0.1375,2023:-13.7% 2024:-12.3% 2025:-10.4% 2026:-9.1%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,8.0,0.0,15.0,0.0,0.3,ShortOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=8, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=0.3, direction=ShortOnly, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,,10,2.5,3.0,4.01,next_open,72576,171774,73618,-3.696,-0.752,0.588,301,-0.653,-0.101,-0.631,-0.0604,-0.0957,-0.0612,0.5172,0.908,87,0.03,-0.1747,2023:-14.2% 2024:-17.5% 2025:-8.4% 2026:-5.2%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,8.0,0.0,15.0,0.0,0.3,ShortOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=8, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=0.3, direction=ShortOnly, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,,14,1.5,2.0,4.01,next_open,72576,171774,73618,-4.423,-0.595,0.568,301,-1.23,-0.13,-0.962,-0.0977,-0.1016,-0.0991,0.4483,0.716,87,0.014,-0.1255,2023:-10.6% 2024:-12.5% 2025:-10.5% 2026:-7.2%,,True,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,8.0,0.0,15.0,0.0,0.3,ShortOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=8, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=0.3, direction=ShortOnly, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,,14,1.5,3.0,4.01,next_open,72576,171774,73618,-4.071,-0.643,0.576,301,-0.75,-0.092,-0.699,-0.0642,-0.0919,-0.0651,0.3908,0.877,87,0.019,-0.1473,2023:-11.0% 2024:-14.7% 2025:-9.3% 2026:-4.6%,,True,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,8.0,0.0,15.0,0.0,0.3,ShortOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=8, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=0.3, direction=ShortOnly, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,,14,2.5,2.0,4.01,next_open,72576,171774,73618,-3.679,-0.632,0.61,301,-1.293,-0.172,-0.942,-0.1094,-0.1161,-0.1108,0.5517,0.718,87,0.023,-0.126,2023:-12.6% 2024:-12.0% 2025:-10.2% 2026:-9.2%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,8.0,0.0,15.0,0.0,0.3,ShortOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=8, sess_start_m=0, exit_h=15, exit_m=0, gap_thresh=0.3, direction=ShortOnly, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,,14,2.5,3.0,4.01,next_open,72576,171774,73618,-3.587,-0.722,0.604,301,-0.66,-0.102,-0.583,-0.0612,-0.105,-0.062,0.5172,0.906,87,0.03,-0.1631,2023:-13.2% 2024:-16.3% 2025:-7.6% 2026:-6.4%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,8.0,0.0,15.0,0.0,0.3,ShortOnly,,,,,,,,,,,,,,,,,,,
